,id,price,date_stamp,journal_id
5845,14536,1261.1475594405597,2007-09-26,1984-7289
5846,14537,1261.1475594405597,2016-06-09,2358-1042
5848,14539,1261.1475594405597,2008-06-19,1808-057X
5849,14540,1261.1475594405597,2010-12-09,1982-7814
5850,14541,1261.1475594405597,2016-12-18,2318-0919
5851,14542,1261.1475594405597,2015-05-07,1982-8136
5852,14543,1261.1475594405597,2016-08-06,2317-2150
5853,14544,66.22,2017-01-19,1519-9940
5854,14545,1261.1475594405597,2010-06-15,1933-8880
5855,14546,1261.1475594405597,2003-09-17,1522-5658
5856,14547,1261.1475594405597,2003-09-24,1524-6345
5857,14548,1261.1475594405597,2008-09-25,2331-4125
5858,14549,1261.1475594405597,2003-09-24,1529-8094
5859,14550,1300.0,2016-02-15,1530-261X
5860,14551,1261.1475594405597,2004-01-07,1531-7714
5861,14552,1261.1475594405597,2008-01-14,1532-0545
5862,14553,1261.1475594405597,2003-09-29,1533-242X
5863,14554,1350.0,2016-12-06,1552-695X
5865,14556,2200.0,2016-06-17,1536-0121
5867,14558,1261.1475594405597,2005-02-22,1539-3399
5868,14559,1261.1475594405597,2003-06-06,1540-580X
5869,14560,1261.1475594405597,2010-05-19,1541-5015
5870,14561,1261.1475594405597,2004-10-21,1542-6300
5871,14562,1261.1475594405597,2015-07-20,1544-7502
5872,14563,1261.1475594405597,2007-02-28,1544-7537
5874,14565,1261.1475594405597,2008-05-14,1545-8725
5875,14566,1261.1475594405597,2008-02-05,1547-500X
5878,14569,1261.1475594405597,2009-09-30,1549-4497
5881,14572,1261.1475594405597,2005-06-13,1553-3069
5885,14576,1261.1475594405597,2005-09-09,1554-5210
5886,14577,1261.1475594405597,2005-11-29,1554-8244
5888,14579,1261.1475594405597,2005-11-25,1555-1369
5889,14580,1261.1475594405597,2007-02-02,1555-5062
5890,14581,60.0,2005-06-10,1555-5615
5891,14582,1261.1475594405597,2008-02-13,1555-7596
5892,14583,1261.1475594405597,2016-03-16,2334-4415
5893,14584,1261.1475594405597,2008-03-19,1555-9033
5894,14585,1261.1475594405597,2008-12-01,1555-9998
5895,14586,1261.1475594405597,2013-03-24,1556-1550
5896,14587,1261.1475594405597,2007-07-26,1556-7524
5897,14588,1261.1475594405597,2010-04-07,1557-7112
5898,14589,1261.1475594405597,2014-07-29,2333-4304
5899,14590,1261.1475594405597,2015-04-02,1558-7223
5900,14591,1261.1475594405597,2006-03-17,1558-9404
5902,14593,1261.1475594405597,2012-01-30,1559-3061
5903,14594,1500.0,2015-09-18,1559-3258
5904,14595,1261.1475594405597,2007-05-04,1559-5749
5905,14596,1261.1475594405597,2013-09-25,2309-2491
5906,14597,1261.1475594405597,2016-03-07,1560-7267
5907,14598,1261.1475594405597,2004-09-09,1560-7917
5909,14600,1261.1475594405597,2011-01-19,1997-4736
5910,14601,90.0,2005-08-16,1727-9933
5911,14602,1261.1475594405597,2016-07-19,2413-371X
5912,14603,1261.1475594405597,2015-05-19,2228-7213
5914,14605,1261.1475594405597,2015-02-05,1818-1686
5915,14606,1261.1475594405597,2016-11-14,2078-676X
5916,14607,1261.1475594405597,2015-04-28,2313-741X
5917,14608,1261.1475594405597,2010-05-25,1565-8961
5919,14610,1625.0,2016-07-28,1568-4156
5920,14611,1250.0,2016-10-04,1875-8606
5922,14613,1261.1475594405597,2016-02-10,1695-5714
5923,14614,1261.1475594405597,2016-05-26,2385-4219
5924,14615,1261.1475594405597,2014-09-11,2341-3549
5925,14616,1261.1475594405597,2007-11-27,1575-9563
5926,14617,1261.1475594405597,2015-06-24,1576-3420
5927,14618,1261.1475594405597,2013-06-20,2174-0534
5928,14619,1261.1475594405597,2013-12-11,1989-4147
5929,14620,1261.1475594405597,2014-05-23,2339-6237
5930,14621,336.0,2006-01-12,1577-0354
5931,14622,1261.1475594405597,2015-01-29,2014-0983
5932,14623,1261.1475594405597,2005-02-22,1577-5097
5933,14624,1261.1475594405597,2013-04-19,1697-2791
5934,14625,1261.1475594405597,2009-01-28,1989-6131
5935,14626,1261.1475594405597,2005-12-16,1578-8768
5936,14627,1261.1475594405597,2013-11-08,2255-1271
5937,14628,224.0,2016-11-21,1988-2041
5938,14629,1261.1475594405597,2014-10-16,1579-2811
5939,14630,1261.1475594405597,2011-02-18,1579-7422
5940,14631,1261.1475594405597,2013-04-04,2386-3811
5941,14632,1261.1475594405597,2013-09-10,2255-517X
5942,14633,1261.1475594405597,2017-01-27,2350-4234
5943,14634,1261.1475594405597,2008-12-16,1581-1832
5945,14636,1261.1475594405597,2015-11-07,2386-0316
5946,14637,1261.1475594405597,2005-05-11,1854-1941
5947,14638,1261.1475594405597,2013-07-11,2285-7044
5948,14639,1261.1475594405597,2013-03-11,2285-5696
5949,14640,2500.0,2013-05-21,1582-4934
5950,14641,1261.1475594405597,2015-09-08,2393-3224
5951,14642,1261.1475594405597,2010-07-22,1841-4273
5952,14643,1261.1475594405597,2010-11-10,2247-9104
5953,14644,1261.1475594405597,2006-08-03,1583-1078
5954,14645,1261.1475594405597,2007-06-18,2067-4635
5955,14646,1261.1475594405597,2016-03-16,1844-8801
5956,14647,1261.1475594405597,2014-12-06,2392-6260
5957,14648,1261.1475594405597,2012-08-20,2285-3065
5958,14649,1261.1475594405597,2015-05-04,2286-0428
5959,14650,53.76,2015-03-13,2344-2174
5960,14651,1261.1475594405597,2015-08-21,1825-8670
5961,14652,1261.1475594405597,2006-07-31,1724-2118
5962,14653,1261.1475594405597,2005-10-31,1593-2214
5963,14654,1261.1475594405597,2012-07-12,2385-2917
5964,14655,1261.1475594405597,2013-03-18,2385-2925
5967,14658,1261.1475594405597,2016-04-13,2093-9280
5968,14659,1044.0,2016-12-05,2233-9191
5969,14660,1261.1475594405597,2007-08-22,1904-4666
5970,14661,9.5,2015-04-29,2226-5899
5971,14662,1261.1475594405597,2015-07-21,1817-5996
5972,14663,1261.1475594405597,2016-04-25,2423-6152
5973,14664,1261.1475594405597,2014-08-12,2313-688X
5974,14665,1261.1475594405597,2004-10-20,1607-4041
5975,14666,70.0,2013-01-17,2220-5799
5976,14667,1261.1475594405597,2016-05-01,2078-6751
5977,14668,1261.1475594405597,2017-02-09,2074-8647
5978,14669,1500.0,2003-11-25,1609-4069
5979,14670,1261.1475594405597,2003-07-15,1609-9168
5980,14671,68.63,2010-09-13,2074-7705
5981,14672,1261.1475594405597,2016-07-25,1611-2156
5982,14673,1261.1475594405597,2011-01-28,1618-5293
5983,14674,1261.1475594405597,2004-09-17,1612-3174
5984,14675,1261.1475594405597,2005-02-04,1612-6041
5985,14676,1261.1475594405597,2016-10-20,1612-9237
5986,14677,1261.1475594405597,2005-09-13,1614-2373
5987,14678,1261.1475594405597,2006-04-26,1617-5239
5989,14680,1261.1475594405597,2012-11-07,2262-8363
5990,14681,1261.1475594405597,2008-05-21,1954-3093
5991,14682,1261.1475594405597,2013-03-29,2117-4970
5992,14683,1261.1475594405597,2008-09-10,1777-5175
5993,14684,1261.1475594405597,2012-07-13,1630-7305
5994,14685,1261.1475594405597,2016-08-17,2265-7762
5995,14686,1261.1475594405597,2012-02-07,1775-433X
5996,14687,1261.1475594405597,2016-12-09,2431-1472
5997,14688,1261.1475594405597,2010-07-01,1638-1718
5998,14689,1261.1475594405597,2016-08-17,1638-573X
6000,14691,1261.1475594405597,2011-06-28,1641-7844
6001,14692,1261.1475594405597,2016-02-03,2081-3252
6002,14693,1261.1475594405597,2016-01-20,2299-0046
6003,14694,1261.1475594405597,2015-12-29,2391-6850
6004,14695,1261.1475594405597,2017-01-31,2450-5765
6005,14696,1261.1475594405597,2016-10-03,1645-1384
6006,14697,1261.1475594405597,2015-09-14,2183-3575
6007,14698,1261.1475594405597,2011-03-21,2183-038X
6008,14699,1261.1475594405597,2013-08-23,2182-9942
6009,14700,1261.1475594405597,2008-02-15,1646-0758
6010,14701,1261.1475594405597,2012-05-08,2182-3146
6011,14702,168.0,2010-03-29,2182-2972
6012,14703,1261.1475594405597,2016-03-08,2183-2269
6013,14704,1261.1475594405597,2016-05-13,1646-3463
6014,14705,1261.1475594405597,2015-02-19,1646-3714
6015,14706,1261.1475594405597,2010-03-08,1646-4974
6016,14707,1261.1475594405597,2007-11-26,1646-5954
6017,14708,1261.1475594405597,2012-02-28,2182-9713
6018,14709,1261.1475594405597,2013-09-22,2182-1801
6019,14710,1.0,2012-05-30,2183-0096
6020,14711,1261.1475594405597,2012-09-15,2183-0088
6021,14712,1261.1475594405597,2010-11-10,1647-7316
6022,14713,1261.1475594405597,2013-03-06,1647-7251
6023,14714,1261.1475594405597,2011-11-08,2182-973X
6024,14715,1261.1475594405597,2011-01-21,1647-8991
6025,14716,1261.1475594405597,2014-12-16,1822-4202
6026,14717,1261.1475594405597,2006-08-16,1652-8670
6027,14718,106.4,2008-09-01,1654-6369
6028,14719,2020.0,2008-01-29,1654-661X
6029,14720,1261.1475594405597,2016-10-30,2001-7480
6030,14721,1456.0,2008-12-18,1654-9880
6031,14722,1261.1475594405597,2015-07-27,2346-2884
6032,14723,1261.1475594405597,2013-05-10,2339-3874
6033,14724,1261.1475594405597,2015-07-27,2389-7856
6034,14725,1261.1475594405597,2015-04-08,2389-7872
6035,14726,1261.1475594405597,2008-02-14,2027-5374
6036,14727,1261.1475594405597,2015-12-04,2346-2132
6037,14728,1261.1475594405597,2015-08-24,2346-2159
6038,14729,1261.1475594405597,2006-07-04,2011-2777
6039,14730,1261.1475594405597,2009-11-25,0975-3125
6040,14731,1261.1475594405597,2016-11-09,1658-3612
6041,14732,1261.1475594405597,2016-10-30,2215-4647
6042,14733,1261.1475594405597,2016-07-21,2215-3411
6043,14734,1261.1475594405597,2016-03-21,1659-2441
6044,14735,1261.1475594405597,2015-12-21,1659-2069
6045,14736,1261.1475594405597,2015-05-18,2215-3845
6046,14737,1261.1475594405597,2017-02-09,1659-3359
6047,14738,1261.1475594405597,2016-01-27,2215-4221
6048,14739,699.04,2009-12-11,1662-0631
6049,14740,2195.2,2013-04-30,1662-4033
6051,14742,2490.0,2008-09-11,1662-5099
6054,14745,2490.0,2008-09-11,1662-5129
6055,14746,2490.0,2008-09-11,1662-5137
6056,14747,1900.0,2008-09-11,1662-5145
6060,14751,2490.0,2008-09-12,1662-5196
6061,14752,2490.0,2008-09-12,1662-5218
6062,14753,1900.0,2011-01-25,1662-6427
6063,14754,1900.0,2011-01-25,1662-6443
6064,14755,699.04,2009-12-14,1662-6567
6065,14756,699.04,2009-12-14,1662-6575
6066,14757,699.04,2009-12-14,1662-680X
6067,14758,1900.0,2011-01-25,1663-070X
6068,14759,699.04,2010-09-21,1663-2699
6069,14760,1900.0,2011-01-25,1663-3563
6070,14761,2490.0,2010-12-17,1663-4365
6071,14762,1261.1475594405597,2014-08-14,1663-618X
6082,14773,822.4,2013-04-22,1664-5456
6083,14774,1850.4,2013-04-22,1664-5464
6084,14775,699.04,2013-06-07,1664-5510
6085,14776,1850.4,2013-04-22,1664-5529
6087,14778,1261.1475594405597,2017-02-09,1665-5745
6088,14779,1261.1475594405597,2016-01-05,2007-1094
6089,14780,1261.1475594405597,2014-08-06,2007-8900
6090,14781,1261.1475594405597,2016-03-22,2007-8846
6091,14782,1261.1475594405597,2012-05-02,1852-0499
6092,14783,1261.1475594405597,2015-11-16,2346-9129
6093,14784,1261.1475594405597,2016-02-15,2362-552X
6094,14785,1261.1475594405597,2012-05-02,1666-8979
6095,14786,1261.1475594405597,2006-06-14,1666-9606
6096,14787,1261.1475594405597,2016-10-13,1853-3248
6097,14788,1261.1475594405597,2013-08-09,2314-2634
6098,14789,1261.1475594405597,2016-03-22,1853-8800
6099,14790,1261.1475594405597,2015-04-29,1668-7515
6100,14791,1261.1475594405597,2008-05-28,1668-8090
6101,14792,1261.1475594405597,2014-06-04,2314-257X
6102,14793,1261.1475594405597,2007-10-09,1851-8265
6103,14794,1261.1475594405597,2015-10-28,1669-6581
6104,14795,1261.1475594405597,2011-06-22,1668-8708
6105,14796,1261.1475594405597,2006-04-24,1670-6242
6106,14797,1261.1475594405597,2013-09-24,1670-679X
6107,14798,1261.1475594405597,2016-02-09,1995-8226
6108,14799,1500.0,2014-09-27,1876-7958
6109,14800,1261.1475594405597,2015-06-02,2405-8106
6110,14801,3445.0,2015-02-04,2049-3169
6111,14802,1261.1475594405597,2016-02-09,1674-8018
6112,14803,1261.1475594405597,2012-09-21,2049-1891
6113,14804,1261.1475594405597,2016-09-20,2180-429X
6114,14805,1261.1475594405597,2015-02-06,1982-3029
6115,14806,400.0,2017-01-04,1676-0611
6116,14807,1261.1475594405597,2012-05-09,1984-6398
6117,14808,1261.1475594405597,2015-01-09,1676-3025
6118,14809,1261.1475594405597,2006-10-30,1676-1901
6119,14810,1261.1475594405597,2017-01-18,1980-4490
6120,14811,1261.1475594405597,2004-04-23,1678-4774
6121,14812,1261.1475594405597,2014-12-18,2317-501X
6122,14813,1261.1475594405597,2010-10-20,1679-0367
6123,14814,1261.1475594405597,2013-06-21,1679-0383
6124,14815,1261.1475594405597,2010-09-24,1679-0375
6125,14816,90.3,2010-04-09,1679-0359
6126,14817,1261.1475594405597,2016-03-08,1676-6288
6127,14818,1261.1475594405597,2014-12-22,2238-1171
6128,14819,1261.1475594405597,2016-02-08,1983-9294
6129,14820,1261.1475594405597,2016-10-13,2179-8451
6130,14821,1261.1475594405597,2003-11-24,1677-2954
6131,14822,1261.1475594405597,2011-10-25,1983-1471
6132,14823,1261.1475594405597,2007-07-31,1677-7301
6134,14825,1261.1475594405597,2012-09-25,2176-9184
6135,14826,1261.1475594405597,2017-03-08,1677-6976
6136,14827,1261.1475594405597,2007-10-02,1677-9509
6137,14828,1261.1475594405597,2012-05-09,1981-7746
6138,14829,1261.1475594405597,2017-01-11,1678-2054
6139,14830,1261.1475594405597,2011-10-11,2237-6453
6140,14831,1261.1475594405597,2017-01-03,2317-8558
6141,14832,1261.1475594405597,2017-01-19,2178-0447
6142,14833,1261.1475594405597,2015-10-30,1981-9730
6143,14834,1261.1475594405597,2015-01-23,2316-7521
6144,14835,1261.1475594405597,2017-01-10,1678-6343
6145,14836,1261.1475594405597,2015-11-17,2179-4936
6146,14837,1261.1475594405597,2008-01-15,1678-7226
6148,14839,1261.1475594405597,2009-06-11,1678-8621
6149,14840,1261.1475594405597,2016-01-19,2318-180X
6151,14842,1261.1475594405597,2016-08-14,1677-6062
6152,14843,1261.1475594405597,2013-07-15,1679-1827
6153,14844,1261.1475594405597,2015-12-22,1807-9342
6154,14845,1261.1475594405597,2008-02-15,1980-4849
6155,14846,1261.1475594405597,2015-08-20,2317-2096
6156,14847,1261.1475594405597,2010-11-05,1679-3951
6157,14848,1261.1475594405597,2016-12-23,2237-9622
6159,14850,1261.1475594405597,2016-03-10,2317-6784
6161,14852,1261.1475594405597,2011-09-22,1679-849X
6163,14854,1261.1475594405597,2013-10-28,1679-9127
6164,14855,1261.1475594405597,2008-09-08,1807-863X
6165,14856,1261.1475594405597,2010-09-13,2175-5841
6167,14858,403.2,2004-06-02,1680-7359
6168,14859,1120.0,2004-03-25,1680-7375
6169,14860,1261.1475594405597,2017-02-17,2008-4536
6170,14861,1261.1475594405597,2016-08-03,1992-4240
6171,14862,1261.1475594405597,2017-01-18,2500-3119
6172,14863,420.0,2016-11-11,2305-2562
6173,14864,1261.1475594405597,2016-04-17,1819-3684
6174,14865,1261.1475594405597,2015-03-26,2194-9034
6175,14866,1261.1475594405597,2016-07-25,1682-2749
6176,14867,1261.1475594405597,2016-10-17,1947-9417
6178,14869,1261.1475594405597,2007-12-04,1735-7322
6179,14870,513.76,2008-04-17,2071-078X
6180,14871,1261.1475594405597,2009-11-27,1683-9803
6181,14872,1261.1475594405597,2017-01-18,2225-4994
6182,14873,500.0,2007-09-07,1684-5374
6183,14874,168.0,2004-06-02,1684-9973
6184,14875,1261.1475594405597,2017-01-20,2408-2384
6194,14885,600.0,2007-07-23,1687-5605
6232,14923,800.0,2009-04-30,1687-8205
6237,14928,800.0,2009-04-30,1687-8566
6250,14941,800.0,2009-06-18,1687-9279
6252,14943,600.0,2010-05-20,1687-9333
6267,14958,800.0,2009-10-14,1687-9694
6273,14964,1261.1475594405597,2013-10-16,1688-6593
6274,14965,1261.1475594405597,2015-10-22,1688-4221
6275,14966,1261.1475594405597,2015-10-11,1688-7468
6276,14967,1261.1475594405597,2016-01-20,1689-4642
6277,14968,1261.1475594405597,2016-11-27,2081-2841
6278,14969,1261.1475594405597,2011-07-16,1690-4524
6279,14970,1261.1475594405597,2012-10-25,2255-9582
6280,14971,1261.1475594405597,2015-01-26,2382-3518
6281,14972,1261.1475594405597,2013-04-15,2256-4322
6282,14973,1261.1475594405597,2014-09-12,2389-8828
6283,14974,1261.1475594405597,2015-11-16,2248-4086
6284,14975,1261.1475594405597,2010-07-26,2248-4078
6285,14976,1261.1475594405597,2015-04-09,2389-7716
6286,14977,1261.1475594405597,2016-09-05,2248-4094
6287,14978,1261.1475594405597,2015-07-07,2216-135X
6288,14979,1261.1475594405597,2010-09-01,2027-7679
6289,14980,1261.1475594405597,2015-12-17,2389-8844
6290,14981,1261.1475594405597,2011-03-29,2011-7477
6291,14982,1261.1475594405597,2016-03-16,2443-1524
6292,14983,40.0,2015-10-07,2355-3812
6293,14984,1261.1475594405597,2016-09-08,2477-796X
6294,14985,1261.1475594405597,2015-12-30,2442-3823
6295,14986,1261.1475594405597,2016-03-28,2302-1098
6296,14987,1261.1475594405597,2016-12-30,2502-7646
6297,14988,1261.1475594405597,2016-11-25,2477-6580
6298,14989,1261.1475594405597,2016-12-27,2540-7767
6299,14990,1261.1475594405597,2016-03-28,2460-9102
6300,14991,1261.1475594405597,2015-12-28,2355-4800
6301,14992,1261.1475594405597,2016-12-05,2527-5119
6302,14993,1261.1475594405597,2008-03-17,1694-0423
6303,14994,1261.1475594405597,2011-08-18,1694-5972
6304,14995,1261.1475594405597,2015-02-18,1694-7398
6305,14996,1261.1475594405597,2015-09-22,2386-5830
6306,14997,1261.1475594405597,2015-03-31,1695-2618
6307,14998,1261.1475594405597,2012-03-08,1989-5313
6308,14999,1261.1475594405597,2006-04-04,1695-288X
6309,15000,1261.1475594405597,2016-06-06,1696-5728
6310,15001,1261.1475594405597,2005-08-18,1695-6494
6311,15002,1261.1475594405597,2010-07-05,2340-2717
6313,15004,1261.1475594405597,2005-09-21,1578-9705
6314,15005,1261.1475594405597,2011-03-30,2173-1071
6315,15006,1261.1475594405597,2005-10-18,1696-4713
6316,15007,1261.1475594405597,2013-05-10,2340-2547
6317,15008,1261.1475594405597,2016-02-24,2254-3805
6318,15009,1261.1475594405597,2006-06-02,1696-7348
6319,15010,1261.1475594405597,2016-11-07,1697-011X
6320,15011,1261.1475594405597,2005-02-22,1697-090X
6321,15012,1261.1475594405597,2007-11-29,1697-218X
6322,15013,1261.1475594405597,2012-10-02,1697-5197
6323,15014,67.2,2012-09-24,1697-8293
6324,15015,1261.1475594405597,2005-02-28,1698-0476
6325,15016,1261.1475594405597,2013-08-13,2340-8146
6326,15017,1261.1475594405597,2016-10-28,1698-580X
6327,15018,1261.1475594405597,2008-03-12,1698-7802
6328,15019,1261.1475594405597,2005-11-30,1699-437X
6329,15020,1261.1475594405597,2007-02-05,1699-4949
6330,15021,1261.1475594405597,2006-10-17,1699-8154
6331,15022,1261.1475594405597,2010-02-03,2340-4272
6333,15024,1261.1475594405597,2006-04-21,1708-7570
6335,15026,1261.1475594405597,2005-09-07,1712-851X
6337,15028,1261.1475594405597,2012-11-09,1718-5556
6338,15029,1261.1475594405597,2008-05-19,1718-9977
6339,15030,1663.2,2013-05-08,2240-256X
6340,15031,1261.1475594405597,2008-04-14,1721-9809
6341,15032,1261.1475594405597,2005-11-30,1720-1632
6342,15033,1261.1475594405597,2011-09-18,2260-8087
6343,15034,1261.1475594405597,2013-03-26,1724-4935
6344,15035,1261.1475594405597,2005-06-13,1724-6768
6345,15036,1261.1475594405597,2008-01-25,1725-0463
6347,15038,1261.1475594405597,2009-12-08,1726-4642
6348,15039,140.6,2015-06-15,2224-3380
6349,15040,1261.1475594405597,2015-05-12,1996-1812
6350,15041,136.8,2008-09-24,1727-3781
6351,15042,1261.1475594405597,2013-10-04,2227-3530
6352,15043,1261.1475594405597,2016-05-16,1728-6514
6353,15044,1200.0,2004-10-29,1813-4424
6354,15045,1261.1475594405597,2014-05-28,1729-3804
6355,15046,1100.0,2008-11-26,1729-8814
6356,15047,1261.1475594405597,2017-01-31,1732-2707
6358,15049,1261.1475594405597,2016-07-07,2392-1749
6359,15050,1261.1475594405597,2011-04-14,2083-8298
6360,15051,1261.1475594405597,2015-01-15,2300-0945
6361,15052,1261.1475594405597,2017-02-17,1733-5566
6362,15053,1261.1475594405597,2016-01-08,2392-0378
6363,15054,1261.1475594405597,2015-05-11,2353-5733
6364,15055,1261.1475594405597,2016-02-03,1734-6460
6365,15056,112.0,2015-10-10,1734-4492
6366,15057,1261.1475594405597,2015-06-28,1734-4948
6367,15058,1261.1475594405597,2016-12-12,1897-4295
6368,15059,1261.1475594405597,2011-10-05,2008-2657
6370,15061,1261.1475594405597,2016-03-29,1735-4005
6371,15062,1261.1475594405597,2016-12-05,1735-6954
6372,15063,1261.1475594405597,2011-10-04,2008-2215
6373,15064,1261.1475594405597,2016-01-22,2251-712X
6375,15066,1261.1475594405597,2015-06-17,2345-4342
6376,15067,1261.1475594405597,2011-10-05,1735-9392
6378,15069,1261.1475594405597,2011-12-20,2228-4745
6379,15070,1261.1475594405597,2009-08-10,1736-8723
6380,15071,1261.1475594405597,2016-05-11,1738-1460
6381,15072,1261.1475594405597,2016-02-24,2093-7717
6382,15073,1261.1475594405597,2017-01-20,2093-7504
6385,15076,1261.1475594405597,2009-11-03,1740-357X
6407,15098,1261.1475594405597,2006-02-03,1746-5893
6410,15101,1261.1475594405597,2010-05-31,1747-5376
6411,15102,975.0,2015-04-17,1748-1325
6413,15104,1200.0,2017-01-04,1748-3026
6418,15109,1261.1475594405597,2017-01-04,1748-944X
6426,15117,2500.0,2014-11-14,1750-2659
6430,15121,995.0,2016-11-01,1751-3766
6431,15122,2876.0,2013-05-21,1751-7915
6432,15123,600.0,2015-04-13,1751-7192
6436,15127,1261.1475594405597,2010-08-05,1752-3079
6437,15128,2356.0,2012-08-29,1752-4571
6438,15129,3000.0,2016-05-16,1752-8062
6439,15130,1261.1475594405597,2008-01-15,1753-0296
6441,15132,1261.1475594405597,2007-03-13,1753-9854
6442,15133,1261.1475594405597,2013-11-16,1754-646X
6443,15134,1300.0,2008-01-04,1754-6605
6446,15137,1261.1475594405597,2010-03-23,1755-1560
6447,15138,1850.0,2016-02-17,1755-263X
6449,15140,1261.1475594405597,2016-09-28,2214-1421
6450,15141,1800.0,2015-01-19,1878-0067
6456,15147,1200.0,2017-01-06,1756-8285
6457,15148,1200.0,2016-12-06,1756-8307
6461,15152,3304.0,2012-08-27,1757-4684
6462,15153,1200.0,2017-01-06,1757-4838
6467,15158,1261.1475594405597,2016-11-01,1758-972X
6468,15159,1261.1475594405597,2016-10-28,1759-0434
6470,15161,900.0,2017-01-06,1759-314X
6471,15162,1261.1475594405597,2010-09-22,1759-7331
6472,15163,2000.0,2015-09-08,1759-7714
6474,15165,1261.1475594405597,2010-09-17,1759-9008
6475,15166,1261.1475594405597,2011-04-29,1760-5776
6476,15167,1261.1475594405597,2005-01-13,1764-7193
6477,15168,1261.1475594405597,2008-03-12,1765-2723
6478,15169,1261.1475594405597,2008-09-05,1765-2766
6479,15170,1261.1475594405597,2016-10-01,1765-2901
6480,15171,1261.1475594405597,2011-10-31,2261-1045
6481,15172,1261.1475594405597,2011-11-01,2260-7846
6482,15173,168.0,2012-09-19,1314-2615
6483,15174,1261.1475594405597,2005-03-07,1769-7069
6484,15175,1261.1475594405597,2008-09-10,1769-7379
6485,15176,1261.1475594405597,2008-02-13,1772-9971
6486,15177,1261.1475594405597,2005-07-25,1773-0546
6487,15178,1261.1475594405597,2012-01-31,2261-3455
6488,15179,1261.1475594405597,2011-09-28,2260-6483
6489,15180,1261.1475594405597,2010-05-18,2102-5878
6490,15181,1261.1475594405597,2006-02-10,1778-3801
6491,15182,1261.1475594405597,2009-03-24,1961-859X
6492,15183,1008.0,2016-07-25,1779-6288
6493,15184,1261.1475594405597,2004-09-21,1780-678X
6494,15185,1261.1475594405597,2012-02-07,2033-7485
6495,15186,1261.1475594405597,2016-01-28,1788-2591
6497,15188,67.2,2013-02-25,1790-9899
6498,15189,1261.1475594405597,2010-06-16,1792-3999
6499,15190,1261.1475594405597,2008-06-02,2241-6323
6500,15191,56.0,2009-11-19,1791-3373
6501,15192,1261.1475594405597,2010-06-07,1792-037X
6502,15193,1261.1475594405597,2012-09-09,2459-3338
6503,15194,1261.1475594405597,2011-10-18,1792-1244
6504,15195,1261.1475594405597,2015-05-29,1792-362X
6506,15197,1261.1475594405597,2016-02-23,2256-5531
6507,15198,1261.1475594405597,2008-02-26,2145-4515
6508,15199,1261.1475594405597,2015-06-01,2389-783X
6509,15200,1261.1475594405597,2016-03-07,2346-0806
6510,15201,1261.1475594405597,2012-07-13,2256-4314
6511,15202,1261.1475594405597,2005-05-09,1795-6889
6512,15203,784.0,2008-02-26,1818-5487
6513,15204,1261.1475594405597,2015-11-05,1800-7473
6514,15205,1261.1475594405597,2013-10-02,1804-8358
6515,15206,1261.1475594405597,2016-02-22,1805-3238
6516,15207,224.0,2016-02-18,1805-9384
6517,15208,1261.1475594405597,2012-11-29,1801-8807
6518,15209,1261.1475594405597,2012-08-28,1802-2170
6519,15210,1261.1475594405597,2015-04-08,1802-2669
6520,15211,1261.1475594405597,2014-11-17,1802-3061
6521,15212,1261.1475594405597,2013-06-14,2336-1182
6522,15213,1261.1475594405597,2015-08-14,1802-7946
6523,15214,1261.1475594405597,2016-11-22,2336-6508
6524,15215,103.04,2016-02-18,1803-6805
6525,15216,1261.1475594405597,2016-01-06,2336-4521
6526,15217,1261.1475594405597,2015-02-03,1805-9023
6527,15218,1261.1475594405597,2011-06-28,1804-0462
6528,15219,1261.1475594405597,2014-11-24,2336-3525
6529,15220,1261.1475594405597,2010-08-03,1804-4999
6530,15221,1261.1475594405597,2010-08-03,1804-5006
6531,15222,1261.1475594405597,2011-06-08,1804-1663
6532,15223,1261.1475594405597,2010-02-09,1804-1728
6533,15224,1261.1475594405597,2014-05-30,1804-4824
6534,15225,1261.1475594405597,2016-04-17,2336-3398
6535,15226,1261.1475594405597,2016-05-13,1804-7106
6536,15227,1261.1475594405597,2015-01-06,1804-8285
6537,15228,1261.1475594405597,2015-03-17,1804-9338
6538,15229,1261.1475594405597,2014-12-29,2336-1964
6539,15230,1261.1475594405597,2016-03-02,1805-2576
6540,15231,336.0,2014-12-17,1805-4196
6541,15232,1261.1475594405597,2013-04-23,1805-4862
6542,15233,1261.1475594405597,2015-01-10,1805-5117
6543,15234,1261.1475594405597,2016-09-28,1805-7578
6544,15235,1261.1475594405597,2015-03-10,1805-8825
6545,15236,1261.1475594405597,2015-03-17,1805-9171
6546,15237,1261.1475594405597,2015-07-08,1805-9430
6547,15238,1261.1475594405597,2016-01-20,2317-6393
6548,15239,1261.1475594405597,2011-02-22,1809-9386
6549,15240,1261.1475594405597,2016-10-03,2447-6641
6550,15241,1261.1475594405597,2015-10-14,2358-0399
6551,15242,1261.1475594405597,2005-03-23,1806-3756
6552,15243,1261.1475594405597,2015-12-07,2179-8699
6553,15244,1261.1475594405597,2017-01-17,1983-0807
6554,15245,1261.1475594405597,2016-09-22,1984-591X
6555,15246,1261.1475594405597,2016-02-01,1806-5023
6556,15247,1261.1475594405597,2007-10-02,1980-6108
6557,15248,1261.1475594405597,2016-02-26,2446-9114
6558,15249,1261.1475594405597,2005-03-24,1807-3107
6559,15250,1261.1475594405597,2016-02-17,2316-8412
